b'id',b'key',b'value',b'type' 
b'3566859010',b'capacity',b'38',b'regular'
b'3566903453',b'entrance',b'emergency',b'regular'
b'3572777894',b'amenity',b'bicycle_parking',b'regular'
b'3572777894',b'covered',b'no',b'regular'
b'3572777894',b'capacity',b'20',b'regular'
b'3572777894',b'bicycle_parking',b'stands',b'regular'
b'3574684993',b'name',b'Hinkler Road',b'regular'
b'3574684993',b'highway',b'bus_stop',b'regular'
b'3574684993',b'Bearing',b'SE',b'naptan'
b'3581046693',b'access',b'customers',b'regular'
b'3581046693',b'amenity',b'bicycle_parking',b'regular'
b'3581046693',b'covered',b'no',b'regular'
b'3581046693',b'capacity',b'6',b'regular'
b'3581046693',b'bicycle_parking',b'stands',b'regular'
b'3588325287',b'amenity',b'charging_station',b'regular'
b'3588325287',b'operator',b'Nissan',b'regular'
b'3588330964',b'amenity',b'charging_station',b'regular'
b'3588330964',b'capacity',b'2',b'regular'
b'3588330964',b'operator',b'Ecotricity',b'regular'
b'3589381544',b'name',b'International Brigades Spain (1936-1939)',b'regular'
b'3589381544',b'source',b'survey',b'regular'
b'3589381544',b'historic',b'memorial',b'regular'
b'3589381544',b'memorial',b'war_memorial',b'regular'
b'3589381544',b'inscription',"b'This memorial is dedicated to those men of the international brigades from Southampton who gave their lives in battle fighting for democracy in Spain (1936-39) ""You are History. You are legend"" La Pasionaria'",b'regular'
b'3590174208',b'highway',b'crossing',b'regular'
b'3590174208',b'crossing',b'zebra',b'regular'
b'3590174208',b'tactile_paving',b'yes',b'regular'
b'3592434620',b'highway',b'bus_stop',b'regular'
b'3592434620',b'shelter',b'yes',b'regular'
b'3592444379',b'sms',b'yes',b'regular'
b'3592444379',b'amenity',b'telephone',b'regular'
b'3592444379',b'operator',b'BT',b'regular'
b'3592444379',b'coins',b'yes',b'payment'
b'3592483209',b'name',b'TSB',b'regular'
b'3592483209',b'amenity',b'bank',b'regular'
b'3592486907',b'amenity',b'bench',b'regular'
b'3592486907',b'backrest',b'yes',b'regular'
b'3592486908',b'name',b'Falklands Merchant Navy Memorial',b'regular'
b'3592486908',b'historic',b'memorial',b'regular'
b'3592486908',b'memorial',b'war_memorial',b'regular'
b'3592486908',b'type',b'plaque',b'memorial'
b'3594269267',b'name',b'Fortune',b'regular'
b'3594269267',b'amenity',b'restaurant',b'regular'
b'3594269267',b'cuisine',b'chinese',b'regular'
b'3594269267',b'city',b'Southampton',b'addr'
b'3594269267',b'street',b'Oxford Street',b'addr'
b'3594269267',b'postcode',b'SO14 3DJ',b'addr'
b'3594269267',b'housenumber',b'1',b'addr'
b'3594295499',b'name',"b""God's house tower""",b'regular'
b'3594295499',b'tourism',b'information',b'regular'
b'3594295499',b'operator',b'Southampton Old Town',b'regular'
b'3594295499',b'information',b'board',b'regular'
b'3594296353',b'amenity',b'bench',b'regular'
b'3594296353',b'backrest',b'yes',b'regular'
b'3594394838',b'name',b'Westgate',b'regular'
b'3594394838',b'tourism',b'information',b'regular'
b'3594394838',b'operator',b'Southampton Old Town',b'regular'
b'3594394838',b'information',b'board',b'regular'
b'3594395983',b'name',b'Cuckoo lane',b'regular'
b'3594395983',b'tourism',b'information',b'regular'
b'3594395983',b'operator',b'Southampton Old Town',b'regular'
b'3594395983',b'information',b'board',b'regular'
b'3600642906',b'access',b'permissive',b'regular'
b'3600642906',b'amenity',b'bicycle_parking',b'regular'
b'3600642906',b'covered',b'no',b'regular'
b'3600642906',b'capacity',b'2',b'regular'
b'3600642906',b'operator',b'Hill Lane Surgery',b'regular'
b'3600642906',b'bicycle_parking',b'stands',b'regular'
b'3600642978',b'highway',b'crossing',b'regular'
b'3600642978',b'crossing',b'uncontrolled',b'regular'
b'3600642978',b'sloped_curb',b'yes',b'regular'
b'3600642978',b'tactile_paving',b'yes',b'regular'
b'3600644586',b'bicycle',b'yes',b'regular'
b'3600644586',b'highway',b'crossing',b'regular'
b'3600644586',b'crossing',b'traffic_signals',b'regular'
b'3600644586',b'segregated',b'no',b'regular'
b'3600644586',b'sloped_curb',b'yes',b'regular'
b'3600644586',b'crossing_ref',b'toucan',b'regular'
b'3600644586',b'tactile_paving',b'yes',b'regular'
b'3632582732',b'highway',b'crossing',b'regular'
b'3632582732',b'crossing',b'traffic_signals',b'regular'
b'3632582732',b'crossing_ref',b'pelican',b'regular'
b'3632582745',b'highway',b'crossing',b'regular'
b'3632582745',b'sloped_curb',b'yes',b'regular'
b'3632582746',b'highway',b'crossing',b'regular'
b'3632582746',b'sloped_curb',b'yes',b'regular'
b'3633103838',b'highway',b'crossing',b'regular'
b'3633103838',b'crossing',b'traffic_signals',b'regular'
b'3633103838',b'sloped_curb',b'yes',b'regular'
b'3633103838',b'crossing_ref',b'pelican',b'regular'
b'3633103838',b'tactile_paving',b'yes',b'regular'
b'3633103839',b'highway',b'crossing',b'regular'
b'3633103839',b'crossing',b'traffic_signals',b'regular'
b'3633103839',b'sloped_curb',b'yes',b'regular'
b'3633103839',b'crossing_ref',b'pelican',b'regular'
b'3633103839',b'tactile_paving',b'yes',b'regular'
b'3633120615',b'man_made',b'flagpole',b'regular'
b'3633120616',b'man_made',b'flagpole',b'regular'
b'3633120617',b'man_made',b'flagpole',b'regular'
b'3633120618',b'man_made',b'flagpole',b'regular'
b'3633120619',b'man_made',b'flagpole',b'regular'
b'3633120620',b'man_made',b'flagpole',b'regular'
b'3633120621',b'natural',b'tree',b'regular'
b'3633120622',b'natural',b'tree',b'regular'
b'3633120623',b'natural',b'tree',b'regular'
b'3633120624',b'natural',b'tree',b'regular'
b'3633120625',b'natural',b'tree',b'regular'
b'3633120626',b'natural',b'tree',b'regular'
b'3633120627',b'natural',b'tree',b'regular'
b'3633120628',b'natural',b'tree',b'regular'
b'3633120629',b'natural',b'tree',b'regular'
b'3633120630',b'natural',b'tree',b'regular'
b'3633120631',b'natural',b'tree',b'regular'
b'3633120632',b'natural',b'tree',b'regular'
b'3633120633',b'natural',b'tree',b'regular'
b'3633120634',b'natural',b'tree',b'regular'
b'3633120635',b'natural',b'tree',b'regular'
b'3633120636',b'natural',b'tree',b'regular'
b'3633120637',b'natural',b'tree',b'regular'
b'3633120638',b'natural',b'tree',b'regular'
b'3633120639',b'natural',b'tree',b'regular'
b'3633120640',b'natural',b'tree',b'regular'
b'3633120641',b'natural',b'tree',b'regular'
b'3633120642',b'natural',b'tree',b'regular'
b'3633120643',b'natural',b'tree',b'regular'
b'3633120644',b'natural',b'tree',b'regular'
b'3633120645',b'natural',b'tree',b'regular'
b'3633120646',b'natural',b'tree',b'regular'
b'3633120647',b'natural',b'tree',b'regular'
b'3633120648',b'natural',b'tree',b'regular'
b'3633120649',b'natural',b'tree',b'regular'
b'3633120650',b'natural',b'tree',b'regular'
b'3633120651',b'natural',b'tree',b'regular'
b'3635377360',b'amenity',b'bench',b'regular'
b'3636461311',b'barrier',b'bollard',b'regular'
b'3637119978',b'highway',b'crossing',b'regular'
b'3637119978',b'crossing',b'traffic_signals',b'regular'
b'3637119978',b'sloped_curb',b'yes',b'regular'
b'3637119978',b'tactile_paving',b'yes',b'regular'
b'3645698118',b'barrier',b'gate',b'regular'
b'3645698119',b'access',b'no',b'regular'
b'3645698119',b'barrier',b'gate',b'regular'
b'3650914284',b'amenity',b'waste_basket',b'regular'
b'3650914285',b'amenity',b'waste_basket',b'regular'
b'3650916057',b'amenity',b'bench',b'regular'
b'3654445400',b'amenity',b'waste_basket',b'regular'
b'3654446995',b'amenity',b'bench',b'regular'
b'3654446996',b'amenity',b'bench',b'regular'
b'3654446997',b'amenity',b'waste_basket',b'regular'
b'3655356040',b'amenity',b'waste_basket',b'regular'
b'3655356041',b'amenity',b'waste_basket',b'regular'
b'3655539635',b'highway',b'crossing',b'regular'
b'3655539635',b'crossing',b'traffic_signals',b'regular'
b'3655539635',b'sloped_curb',b'yes',b'regular'
b'3655539635',b'crossing_ref',b'toucan',b'regular'
b'3655539635',b'tactile_paving',b'yes',b'regular'
b'3655539636',b'highway',b'crossing',b'regular'
b'3655539636',b'crossing',b'traffic_signals',b'regular'
b'3655539636',b'sloped_curb',b'yes',b'regular'
b'3655539636',b'crossing_ref',b'toucan',b'regular'
b'3655539636',b'tactile_paving',b'yes',b'regular'
b'3655539637',b'highway',b'crossing',b'regular'
b'3655539637',b'crossing',b'traffic_signals',b'regular'
b'3655539637',b'sloped_curb',b'yes',b'regular'
b'3655539637',b'crossing_ref',b'toucan',b'regular'
b'3655539637',b'tactile_paving',b'yes',b'regular'
b'3655539640',b'highway',b'crossing',b'regular'
b'3655539640',b'crossing',b'traffic_signals',b'regular'
b'3655539640',b'sloped_curb',b'yes',b'regular'
b'3655539640',b'tactile_paving',b'yes',b'regular'
b'3655539645',b'sloped_curb',b'yes',b'regular'
b'3655899750',b'access',b'customers',b'regular'
b'3655899750',b'entrance',b'yes',b'regular'
b'3656848949',b'amenity',b'bench',b'regular'
b'3656848950',b'amenity',b'waste_basket',b'regular'
b'3656848951',b'amenity',b'waste_basket',b'regular'
b'3656848952',b'amenity',b'waste_basket',b'regular'
b'3656848953',b'amenity',b'waste_basket',b'regular'
b'3656848954',b'amenity',b'waste_basket',b'regular'
b'3656848955',b'amenity',b'bench',b'regular'
b'3656848956',b'amenity',b'waste_basket',b'regular'
b'3656848957',b'booth',b'KX100',b'regular'
b'3656848957',b'amenity',b'telephone',b'regular'
b'3656848957',b'covered',b'booth',b'regular'
b'3656848958',b'amenity',b'bench',b'regular'
b'3656848959',b'ref',b'SO17 75;SO17 76',b'regular'
b'3656848959',b'amenity',b'post_box',b'regular'
b'3656848959',b'operator',b'Royal Mail',b'regular'
b'3656848959',b'royal_cypher',b'EIIR',b'regular'
b'3656848959',b'type',b'pillar',b'post_box'
b'3656848959',b'design',b'type_c',b'post_box'
b'3656848959',b'collection_plate',b'CP1',b'regular'
b'3656848959',b'collection_times',b'Mo-Fr 17:00; Sa 11:45',b'regular'
b'3656848959',b'apertures',b'2',b'post_box'
b'3656848960',b'amenity',b'waste_basket',b'regular'
b'3656848961',b'booth',b'KX100',b'regular'
b'3656848961',b'amenity',b'telephone',b'regular'
b'3656848961',b'covered',b'booth',b'regular'
b'3656848962',b'booth',b'KX100',b'regular'
b'3656848962',b'amenity',b'telephone',b'regular'
b'3656848962',b'covered',b'booth',b'regular'
b'3656848963',b'amenity',b'waste_basket',b'regular'
b'3656848964',b'amenity',b'waste_basket',b'regular'
b'3656848965',b'amenity',b'bench',b'regular'
b'3656848966',b'amenity',b'telephone',b'regular'
b'3656848967',b'amenity',b'waste_basket',b'regular'
b'3656848968',b'amenity',b'bench',b'regular'
b'3656861279',b'amenity',b'telephone',b'regular'
b'3657685432',b'ref',b'SO15 84D',b'regular'
b'3657685432',b'amenity',b'post_box',b'regular'
b'3657685432',b'operator',b'Royal Mail',b'regular'
b'3657685432',b'royal_cypher',b'EIIR',b'regular'
b'3657685432',b'type',b'pillar',b'post_box'
b'3657685432',b'collection_plate',b'CP1D',b'regular'
b'3657685432',b'collection_times',b'Mo-Fr 09:00; Sa 07:00',b'regular'
b'3657685433',b'amenity',b'waste_basket',b'regular'
b'3657685434',b'amenity',b'waste_basket',b'regular'
b'3657685435',b'amenity',b'waste_basket',b'regular'
b'3657685436',b'ref',b'SO14 39D',b'regular'
b'3657685436',b'amenity',b'post_box',b'regular'
b'3657685436',b'operator',b'Royal Mail',b'regular'
b'3657685436',b'royal_cypher',b'EIIR',b'regular'
b'3657685436',b'drive_through',b'no',b'regular'
b'3657685436',b'type',b'pillar',b'post_box'
b'3657685436',b'collection_plate',b'CP1D',b'regular'
b'3657685436',b'collection_times',b'Mo-Fr 09:00; Sa 07:00',b'regular'
